fuelType,rating,renterTripsTaken,reviewCount,location.city,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
2,5.0,11,11,35,30.404873,-97.713525,40,10701860,42,18,396,0,2015
2,5.0,4,3,35,30.422903,-97.784639,40,656440,49,49,387,1,2012
2,5.0,27,25,35,30.247572,-97.775373,40,1854243,49,29,199,0,2017
2,5.0,3,3,401,29.989504,-97.859886,40,4303241,52,18,121,0,2017
2,5.0,7,4,35,30.249627,-97.8567,40,4022601,45,20,323,0,2019
2,5.0,3,2,35,30.349875,-97.733228,40,2064076,38,26,345,2,2014
2,5.0,10,7,401,29.990309,-97.858799,40,4303241,52,37,382,0,2015
2,4.84,35,32,121,30.49195,-97.847827,40,5128958,30,17,197,2,2019
2,5.0,39,36,35,30.420111,-97.844791,40,8693408,33,17,76,0,2016
2,5.0,2,2,401,29.990009,-97.859521,40,4303241,52,23,358,0,2019
2,5.0,7,7,35,30.405372,-97.713717,40,10701860,36,37,382,0,2018
2,5.0,2,1,35,30.178514,-97.694673,40,2885282,31,37,159,3,2015
2,4.71,44,38,35,30.399357,-97.748054,40,2064076,35,13,142,3,2014
2,5.0,19,15,35,30.292881,-97.719245,40,1607310,32,51,365,0,2011
3,4.91,12,12,673,30.566959,-97.662537,40,1821967,35,23,303,0,2018
2,4.97,80,73,35,30.348924,-97.733856,40,2064076,29,26,114,0,2006
2,4.94,66,52,35,30.422856,-97.78499,40,656440,30,49,95,0,2018
2,5.0,38,37,35,30.179241,-97.695907,40,2885282,37,49,66,0,2009
3,5.0,1,1,35,30.348408,-97.734595,40,2064076,30,49,314,0,2015
2,4.9,34,29,35,30.419914,-97.844798,40,8693408,30,49,95,0,2017
3,4.96,113,94,35,30.349486,-97.73431,40,2064076,27,49,316,0,2012
2,4.86,22,21,35,30.179585,-97.695114,40,2885282,31,50,221,0,2013
3,5.0,48,48,35,30.180342,-97.839816,40,10253567,29,49,316,0,2015
2,4.97,42,39,35,30.178611,-97.839696,40,10253567,28,17,76,0,2014
2,4.64,16,14,35,30.349981,-97.734548,40,2064076,27,49,66,0,2011
2,4.79,18,14,35,30.357025,-97.738954,40,2064076,26,49,333,2,2012
2,5.0,11,10,35,30.179349,-97.840803,40,10253567,25,17,151,0,2011
2,4.89,59,47,35,30.350075,-97.735239,40,2064076,22,49,95,0,2007
2,4.78,40,36,35,30.18031,-97.839644,40,10253567,24,17,151,0,2008
2,4.92,201,146,35,30.423899,-97.78437,40,656440,24,49,95,0,2006
2,5.0,5,5,23,35.463829,-82.515904,27,14968053,99,13,291,0,2019
3,5.0,2,2,28,35.594666,-82.55156,27,187736,42,23,300,2,2017
2,5.0,9,8,28,35.554502,-82.539058,27,1885413,57,10,191,1,2017
2,4.96,32,23,65,35.617781,-82.317852,27,10027724,68,22,75,2,2017
2,5.0,2,2,23,35.464409,-82.515226,27,14968053,99,22,452,2,2018
2,5.0,6,4,852,35.410798,-83.325849,27,6607832,229,38,394,0,2020
2,5.0,2,2,28,35.484145,-82.550781,27,10681742,300,13,488,0,1968
2,5.0,1,1,157,35.253765,-82.210053,27,13158307,65,8,81,3,2015
2,5.0,1,1,28,35.485123,-82.552384,27,10681742,450,13,384,0,1965
2,5.0,47,42,89,41.709025,-72.903524,6,9132914,64,26,345,2,2010
2,4.9,25,21,856,41.838655,-72.663271,6,1424132,152,8,100,0,2014
1,5.0,21,20,808,41.824487,-72.485476,6,8566114,199,48,286,0,2018
2,4.92,101,92,306,41.716968,-72.572893,6,4722061,69,33,111,0,2011
2,5.0,4,4,808,41.824804,-72.488751,6,8566114,99,49,435,3,2015
3,4.95,87,82,306,41.716399,-72.57139,6,4722061,59,49,317,0,2015
2,4.92,64,59,819,41.458095,-72.80772,6,9995451,90,21,461,0,2018
3,4.98,45,42,808,41.824915,-72.483897,6,8566114,34,49,314,0,2010
2,5.0,9,8,170,41.620066,-72.689211,6,1581963,999,24,181,0,2007
3,4.97,71,65,808,41.827142,-72.485049,6,8566114,31,49,314,0,2010
2,5.0,19,16,856,41.838764,-72.663227,6,1424132,78,22,454,2,2019
2,5.0,9,8,534,41.682342,-72.772482,6,897554,49,18,396,0,2017
2,5.0,7,6,819,41.458393,-72.808329,6,9995451,400,25,351,2,2019
2,4.5,4,4,534,41.681576,-72.772868,6,897554,47,50,50,0,2013
2,5.0,4,1,89,41.667221,-72.922122,6,4126893,62,37,159,3,2017
2,5.0,1,1,219,41.771083,-72.612939,6,14353368,142,26,345,2,2017
2,4.83,6,6,534,41.689327,-72.789604,6,9980356,127,33,46,0,2014
3,5.0,5,4,856,41.838835,-72.663079,6,1424132,42,49,314,0,2015
2,5.0,4,4,260,41.735842,-72.799885,6,10452226,42,36,305,2,2020
2,5.0,11,11,557,41.382943,-72.882417,6,8712055,90,49,387,1,2017
2,5.0,66,59,260,41.731912,-72.790824,6,10452226,32,13,150,0,2018
2,5.0,3,2,170,41.619969,-72.69011,6,1581963,99,49,387,1,2011
2,5.0,23,16,856,41.839168,-72.662798,6,1424132,36,17,29,0,2011
2,4.91,40,34,722,47.620862,-122.320774,43,2026318,39,17,76,0,2009
2,4.95,27,22,722,47.658837,-122.291019,43,2026318,34,49,95,0,2009
2,5.0,29,25,722,47.661827,-122.280632,43,2026318,39,18,28,0,2019
2,4.95,21,19,722,47.660728,-122.280633,43,2026318,39,18,28,0,2019
2,4.69,17,13,374,47.553276,-122.076813,43,9364230,65,31,60,2,2013
2,4.84,31,25,722,47.669831,-122.297082,43,2026318,24,49,478,0,2009
2,4.65,22,20,394,47.377536,-122.203713,43,7001002,45,13,160,0,2018
2,4.58,25,19,394,47.366652,-122.16764,43,7001002,49,17,301,1,2007
2,4.86,32,28,394,47.367706,-122.166928,43,7001002,45,49,387,1,2009
2,5.0,17,13,579,46.998002,-122.868605,43,6603880,48,18,377,2,2014
2,4.7,61,54,648,47.671865,-122.128354,43,1716468,34,50,221,0,2008
2,5.0,3,3,397,47.698706,-122.188845,43,6379067,34,13,154,0,2014
3,4.65,29,20,77,47.801104,-122.184823,43,7040600,28,49,314,0,2010
2,5.0,1,1,43,44.8063,-68.823637,21,10872554,95,4,274,0,2012
2,5.0,16,15,370,33.547441,-86.68042,1,6134418,74,4,266,0,2016
2,4.92,52,49,370,33.546859,-86.682149,1,6134418,41,8,103,0,2019
3,5.0,5,3,64,33.654985,-86.723972,1,4282994,55,13,49,0,2017
2,5.0,5,5,354,33.354619,-86.791406,1,5631310,45,17,76,0,2015
2,5.0,18,16,370,33.54653,-86.68188,1,6134418,40,8,128,2,2018
2,4.75,6,4,809,33.417817,-86.810919,1,14585,43,26,345,2,2008
2,5.0,4,4,590,33.612044,-85.792954,1,4996747,46,49,95,0,2020
2,5.0,7,6,63,45.8044,-108.538753,26,14512735,74,51,460,2,2010
2,4.92,163,138,531,36.144821,-86.66795,39,7326774,32,8,103,0,2017
2,4.73,79,62,531,36.144524,-86.667723,39,7326774,29,9,263,0,2013
2,4.63,129,112,531,36.143758,-86.667644,39,7326774,29,8,397,0,2013
2,4.75,102,81,531,36.144093,-86.667442,39,7326774,29,37,445,0,2012
2,4.95,230,199,531,36.102231,-86.646142,39,311958,35,49,66,0,2017
2,4.69,94,74,531,36.144329,-86.668383,39,7326774,40,39,395,0,2007
2,4.92,29,25,531,36.126768,-86.677633,39,311958,49,4,266,0,2015
2,5.0,16,14,872,36.290552,-86.738067,39,6642682,39,18,434,2,2016
2,5.0,7,6,872,36.291842,-86.737076,39,6642682,54,41,2,3,2017
2,4.88,22,17,531,36.084671,-86.643423,39,9753934,69,8,65,0,2019
1,5.0,17,15,86,36.024603,-86.787945,39,624902,198,48,287,0,2017
2,5.0,15,14,403,36.024932,-86.583241,39,622296,59,13,291,0,2018
1,4.97,76,67,531,36.154764,-86.775611,39,1332517,109,48,286,0,2019
2,5.0,7,5,531,36.084772,-86.64302,39,9753934,69,13,291,0,2018
2,4.97,77,70,531,36.128283,-86.749793,39,4011743,115,4,248,0,2011
2,5.0,3,3,757,35.738392,-86.893133,39,15303357,36,31,265,0,2019
1,4.88,20,17,531,36.259843,-86.738015,39,7067155,172,48,286,0,2018
2,4.92,60,53,531,36.083487,-86.643043,39,9753934,79,13,291,0,2018
2,5.0,1,1,86,36.034244,-86.747107,39,1641245,94,26,180,2,2018
2,4.94,40,35,86,36.03473,-86.747089,39,1641245,90,4,468,2,2015
2,5.0,9,9,531,36.025006,-86.712243,39,15353030,55,13,291,0,2019
1,4.96,85,70,338,36.289546,-86.576018,39,2067771,153,48,287,0,2017
2,5.0,12,12,526,35.82258,-86.457155,39,10462634,59,37,331,1,2016
1,5.0,1,1,526,35.755943,-86.407879,39,11286951,99,48,286,0,2018
2,4.96,53,48,531,36.085259,-86.644044,39,9753934,55,8,65,0,2014
1,5.0,16,15,86,36.025164,-86.788805,39,624902,154,48,289,2,2020
2,5.0,18,14,531,36.152289,-86.693406,39,8572280,89,13,138,2,2013
2,5.0,1,1,531,36.090934,-86.817172,39,6928332,46,49,201,2,2011
2,4.99,170,135,86,35.963253,-86.818387,39,509511,52,23,157,0,2015
2,5.0,4,3,757,35.708165,-86.893002,39,4825416,89,49,9,2,2010
2,5.0,19,15,531,36.254321,-86.72618,39,12173865,72,8,140,4,2015
2,4.88,50,48,531,36.084965,-86.644124,39,9753934,49,50,421,2,2016
2,4.97,246,173,86,35.962453,-86.817485,39,495552,52,8,103,0,2014
2,5.0,25,21,86,36.04281,-86.767805,39,4112200,215,21,145,0,2018
2,5.0,5,4,873,36.124308,-86.757218,39,2890671,80,4,266,0,2016
2,5.0,4,4,517,36.22617,-86.501378,39,1923733,56,50,189,0,2020
2,5.0,9,7,526,35.725201,-86.417905,39,15291499,42,37,32,0,2017
2,5.0,5,4,531,36.157319,-86.766197,39,8598643,99,33,168,2,2018
2,5.0,1,1,531,36.152335,-86.794133,39,8802840,68,8,390,3,2019
2,5.0,90,77,86,36.024077,-86.748143,39,3293037,119,22,453,2,2018
1,5.0,15,13,531,36.140738,-86.763659,39,488430,140,48,287,0,2015
2,4.91,28,23,531,36.18226,-86.749635,39,1646321,85,3,16,0,2018
2,5.0,30,27,531,36.221891,-86.801671,39,1982296,43,37,260,0,2011
2,5.0,22,17,531,36.153115,-86.793428,39,8802840,65,13,138,2,2018
2,5.0,3,3,531,36.15822,-86.863729,39,15671801,39,37,32,0,2016
2,5.0,16,16,403,36.026071,-86.583121,39,622296,35,37,382,0,2019
2,4.95,93,81,531,36.258973,-86.738503,39,7067155,52,37,32,0,2013
2,5.0,16,15,531,36.066476,-86.592047,39,986957,65,20,323,0,2014
2,5.0,1,1,517,36.153175,-86.503695,39,10351283,204,38,394,0,2017
2,5.0,10,9,531,36.049018,-86.705647,39,2389074,40,18,121,0,2020
2,5.0,8,7,531,36.018439,-86.657559,39,3552703,111,31,254,0,2017
2,5.0,3,1,531,36.191335,-86.812505,39,5917679,99,26,211,0,2010
2,5.0,1,1,531,36.109093,-86.708792,39,15483437,750,40,72,0,2016
2,5.0,33,31,86,35.988259,-86.819378,39,9753421,79,22,452,2,2011
2,5.0,25,21,531,36.252587,-86.725395,39,12173865,28,8,401,0,2020
2,4.96,31,28,531,36.252942,-86.726215,39,12173865,30,8,401,0,2020
2,5.0,4,4,531,36.152299,-86.7949,39,8802840,65,37,32,0,2019
2,5.0,3,3,531,36.152748,-86.794126,39,8802840,64,49,66,0,2019
2,4.87,125,95,531,36.150386,-86.833733,39,1311189,35,49,66,0,2012
2,4.75,8,8,86,35.976079,-86.777156,39,241505,70,4,266,0,2017
2,5.0,5,4,531,36.14532,-86.816072,39,13262048,40,17,76,0,2016
2,5.0,12,11,526,35.75606,-86.407782,39,11286951,32,31,265,0,2011
2,4.5,2,2,144,36.582785,-87.397139,39,13267358,60,23,157,0,2018
2,4.93,34,30,338,36.316099,-86.561481,39,9149566,39,46,217,0,2017
2,5.0,1,1,73,43.622475,-116.251316,13,5750564,27,52,484,0,2012
2,4.75,29,24,73,43.57117,-116.297417,13,10859695,26,11,275,0,2013
2,4.92,18,12,486,43.631187,-116.3573,13,11453264,37,23,302,0,2019
2,4.78,30,27,486,43.629491,-116.355908,13,11453264,37,23,302,0,2019
2,5.0,20,20,73,43.594424,-116.185931,13,9775326,175,30,184,0,2016
3,5.0,1,1,104,43.607373,-116.675169,13,15333428,34,13,160,0,2014
2,5.0,6,6,73,43.55967,-116.285246,13,116705,45,10,191,1,2013
2,5.0,3,3,73,43.62788,-116.202069,13,5411520,125,3,319,2,2017
2,5.0,2,2,73,43.60851,-116.192855,13,3128743,45,4,266,0,2011
2,5.0,5,4,486,43.632426,-116.35062,13,12152885,99,33,111,0,2017
2,5.0,17,15,73,43.544519,-116.306424,13,11667592,30,8,103,0,2013
2,5.0,3,3,73,43.565004,-116.172114,13,10896084,52,51,373,0,2015
2,5.0,120,109,486,43.624472,-116.411493,13,5026593,56,8,65,0,2010
2,5.0,1,1,486,43.61086,-116.39175,13,1020997,101,1,405,2,2018
2,5.0,17,14,486,43.624991,-116.409911,13,5026593,82,8,390,3,2018
2,5.0,9,8,631,42.877013,-112.424296,13,775682,129,38,394,0,2016
2,5.0,17,14,73,43.644158,-116.284799,13,2673946,31,50,221,0,2013
2,4.91,63,57,73,43.583208,-116.195895,13,4209094,70,22,452,2,2015
2,5.0,20,14,73,43.644795,-116.285061,13,2673946,34,50,221,0,2011
0,5.0,2,2,73,43.719967,-116.240829,13,7155681,136,33,404,4,2015
2,5.0,6,5,486,43.574509,-116.391174,13,1000741,125,4,274,0,2011
2,4.67,3,3,486,43.575079,-116.390616,13,1000741,39,8,256,0,2018
2,4.86,25,22,486,43.574573,-116.391179,13,1000741,38,13,160,0,2015
2,4.79,77,71,73,43.582494,-116.195148,13,4209094,25,49,478,0,2007
2,4.87,129,110,438,39.192878,-76.683941,20,6064921,44,49,478,0,2014
2,4.87,172,143,438,39.192428,-76.683691,20,6064921,52,17,29,0,2015
2,4.97,41,40,308,39.198595,-76.604576,20,1569778,88,13,291,0,2019
1,5.0,10,8,243,39.226112,-76.79005,20,10466757,119,48,287,0,2013
2,5.0,17,16,42,39.176847,-76.668067,20,11810576,74,51,460,2,2019
1,5.0,42,38,364,39.396387,-77.313446,20,7153832,90,48,286,0,2018
2,5.0,3,2,42,39.33888,-76.570176,20,1198055,110,4,468,2,2016
2,5.0,2,2,308,39.169551,-76.645208,20,8929132,34,50,221,0,2020
1,4.75,4,4,726,39.136655,-76.706584,20,7352969,161,48,286,0,2018
1,5.0,15,14,42,39.36925,-76.682073,20,7015940,168,48,286,0,2019
0,5.0,8,7,308,39.168492,-76.644353,20,8929132,42,50,188,0,2015
2,5.0,51,46,308,39.152788,-76.632675,20,3037663,95,22,452,2,2018
2,5.0,3,3,42,39.328614,-76.614688,20,2891250,70,49,9,2,2020
2,4.98,47,43,242,39.185202,-76.7887,20,6787135,45,26,345,2,2017
2,4.88,19,16,492,39.342671,-76.747798,20,543986,93,10,73,0,2018
2,5.0,36,33,42,39.367249,-76.553452,20,575040,76,13,291,0,2017
2,5.0,5,4,42,39.280062,-76.597066,20,11198009,200,4,469,2,2016
2,4.88,9,8,42,39.343114,-76.556993,20,15023488,35,23,399,0,2015
1,4.97,34,31,42,39.291726,-76.516341,20,1338963,139,48,286,0,2018
2,5.0,6,6,646,39.382923,-76.788777,20,15244649,90,33,52,0,2014
2,5.0,38,35,289,39.396258,-77.313871,20,7153832,65,22,192,2,2018
2,5.0,3,3,42,39.285027,-76.571238,20,9540759,42,31,265,0,2016
2,5.0,10,7,42,39.280046,-76.700348,20,15146686,65,36,305,2,2018
3,4.97,35,35,821,38.928121,-77.043465,7,2282043,54,49,314,0,2016
1,4.95,24,22,277,39.113016,-76.72758,20,1459382,75,48,286,0,2020
0,5.0,10,10,277,39.11192,-76.728313,20,10078940,60,50,309,0,2014
0,5.0,4,4,650,39.43631,-76.830519,20,1822146,221,25,354,2,2019
2,5.0,21,19,620,39.379486,-76.730972,20,14252503,44,8,215,0,2018
0,5.0,13,12,277,39.120473,-76.740102,20,10078940,60,50,221,0,2014
2,4.9,40,39,574,39.083644,-76.691181,20,10308457,46,18,396,0,2016
2,5.0,24,21,42,39.283874,-76.629093,20,3408997,83,4,267,0,2016
2,5.0,60,54,42,39.283408,-76.628862,20,3408997,40,18,396,0,2016
2,5.0,56,49,42,39.293503,-76.516659,20,1338963,84,8,65,0,2017
2,5.0,3,2,646,39.377968,-76.790613,20,1446154,150,49,201,2,2015
2,5.0,4,3,650,39.436214,-76.830533,20,1822146,600,34,20,0,2019
2,4.93,80,74,646,39.379024,-76.791091,20,1446154,60,8,256,0,2017
2,5.0,2,1,289,39.404854,-77.42709,20,15671258,46,49,333,2,2013
2,5.0,3,3,423,39.085707,-76.891871,20,2485411,45,18,396,0,2015
2,4.74,77,61,118,39.294597,-76.748917,20,624447,79,17,301,1,2005
2,5.0,13,13,620,39.408585,-76.688868,20,12910433,37,23,399,0,2014
2,4.9,11,10,42,39.291108,-76.515659,20,1338963,46,17,301,1,2008
2,5.0,6,5,42,39.291569,-76.515888,20,1338963,44,17,29,0,2012
2,4.89,43,38,42,39.293041,-76.51642,20,1338963,42,0,411,0,2009
2,4.92,29,24,42,39.292135,-76.516539,20,1338963,42,8,103,0,2017
2,4.84,36,31,80,38.910489,-76.74073,20,493933,37,49,95,0,2017
2,5.0,2,1,795,39.419245,-76.649879,20,3400212,55,17,54,2,2012
2,5.0,14,13,198,38.852144,-76.913608,20,9052334,40,31,265,0,2018
2,4.76,52,42,150,39.503539,-76.633899,20,5909229,34,49,333,2,2010
2,5.0,30,25,795,39.419493,-76.649669,20,3400212,41,31,265,0,2012
2,4.82,89,74,118,39.295673,-76.749225,20,624447,42,37,445,0,2008
2,4.82,108,90,118,39.295794,-76.750938,20,624447,42,49,478,0,2007
2,4.81,120,96,118,39.296162,-76.750338,20,624447,39,37,32,0,2006
2,4.85,121,99,118,39.294226,-76.749117,20,624447,37,49,95,0,2007
2,5.0,28,25,156,33.99151,-81.021478,38,1097902,162,25,353,2,2016
2,5.0,37,28,120,33.95131,-81.053805,38,9923251,51,49,68,0,2008
1,4.79,21,19,432,33.894305,-81.228493,38,76559,109,48,286,0,2018
2,5.0,23,19,156,33.991882,-81.020342,38,11350367,129,34,46,0,2019
1,5.0,9,7,369,34.164426,-81.201398,38,4226617,150,48,287,0,2014
2,4.44,10,9,156,34.010956,-81.003407,38,2580292,53,50,50,0,2014
2,5.0,57,52,432,33.894739,-81.228869,38,76559,36,17,29,0,2014
2,4.88,18,16,132,35.024448,-85.155446,39,5252641,102,8,65,0,2018
1,5.0,18,13,732,35.172472,-85.319686,39,10447199,150,48,286,0,2019
2,5.0,39,30,132,35.024916,-85.155637,39,5252641,91,22,452,2,2018
2,4.97,38,35,132,35.024917,-85.155737,39,5252641,95,22,452,2,2016
2,4.96,28,28,132,35.024367,-85.155498,39,5252641,65,20,172,0,2009
2,5.0,26,20,132,35.023739,-85.155102,39,5252641,85,20,163,0,2013
2,5.0,17,16,130,32.891212,-79.932738,38,960324,89,13,291,0,2018
1,5.0,11,10,130,32.792041,-79.994758,38,579281,55,8,44,0,2017
3,5.0,28,26,775,32.970479,-80.251189,38,10820853,56,13,162,0,2018
2,5.0,17,16,775,33.028117,-80.265622,38,10820853,76,49,9,2,2017
1,4.57,17,14,555,32.847336,-79.962607,38,1152983,174,48,286,0,2018
2,5.0,1,1,555,32.968353,-80.062059,38,14231396,140,4,281,0,2017
2,5.0,4,4,313,32.998695,-80.054537,38,15273799,58,6,125,2,2014
2,4.9,10,10,130,32.819634,-80.033882,38,14461982,31,50,221,0,2013
2,4.92,21,13,520,32.787124,-79.863591,38,2774515,98,25,352,2,2015
2,5.0,43,41,520,32.786034,-79.863414,38,2774515,75,33,46,0,2016
3,4.98,57,50,520,32.786478,-79.86187,38,2774515,39,49,67,0,2017
2,5.0,16,16,520,32.787947,-79.863015,38,2774515,96,33,111,0,2017
2,5.0,13,12,520,32.786706,-79.861741,38,2774515,72,33,46,0,2016
0,5.0,10,7,555,32.847349,-79.963006,38,1152983,180,34,404,4,2019
0,5.0,9,4,520,32.78665,-79.862336,38,2774515,78,3,319,2,2010
2,4.93,51,43,520,32.78669,-79.86231,38,2774515,38,11,276,0,2014
2,4.85,14,13,520,32.786638,-79.86231,38,2774515,59,3,21,0,2016
2,4.58,31,26,520,32.841431,-79.843172,38,10393755,47,22,83,2,2015
2,4.97,46,38,520,32.786631,-79.862319,38,2774515,37,11,275,0,2015
2,5.0,12,10,520,32.786464,-79.861951,38,2774515,50,4,266,0,2011
2,5.0,18,16,520,32.786934,-79.862406,38,2774515,34,49,66,0,2014
2,5.0,30,23,520,32.786427,-79.863365,38,2774515,38,29,90,0,2015
2,4.95,43,41,520,32.787349,-79.861238,38,2774515,36,37,32,0,2014
2,5.0,8,5,520,32.78731,-79.863372,38,2774515,30,17,29,0,2009
2,4.94,38,32,520,32.78706,-79.863551,38,2774515,32,37,382,0,2014
2,5.0,9,8,328,32.943273,-80.014783,38,4878601,125,37,33,2,2017
2,5.0,1,1,520,32.791426,-79.867379,38,5707658,100,3,16,0,2013
2,4.38,11,8,520,32.841456,-79.842727,38,10393755,33,29,90,0,2009
2,4.94,37,31,522,41.977305,-91.473542,12,4175693,43,26,345,2,2009
2,5.0,6,5,560,41.744138,-91.586631,12,5427718,134,27,84,0,2018
2,5.0,21,21,741,41.507317,-81.540332,33,14952815,125,40,308,0,2014
1,4.97,65,63,603,41.355871,-81.772404,33,8422770,132,48,288,2,2017
1,5.0,44,42,603,41.355166,-81.770593,33,8422770,119,48,286,0,2019
1,4.97,71,64,603,41.355371,-81.770889,33,8422770,115,48,286,0,2018
2,5.0,25,23,653,41.249902,-81.652689,33,1828469,125,40,71,2,2013
1,5.0,4,4,37,41.450324,-82.020862,33,11310544,179,48,286,0,2020
2,5.0,4,2,95,41.239362,-81.824963,33,14909622,56,50,189,0,2017
1,5.0,4,3,415,41.481315,-81.780864,33,10255932,170,48,287,0,2016
2,5.0,6,5,603,41.354796,-81.771623,33,8422770,130,38,394,0,2020
2,5.0,10,10,38,41.502978,-82.051853,33,6975072,79,8,65,0,2010
2,5.0,6,5,148,41.501385,-81.679853,33,15035987,90,7,25,0,2016
2,4.71,8,7,772,41.287622,-81.802214,33,11259843,126,8,407,2,2019
2,5.0,12,10,653,41.217765,-81.642836,33,297992,99,33,168,2,2018
2,5.0,19,16,653,41.21777,-81.64277,33,297992,70,34,46,0,2019
2,5.0,1,1,58,41.36353,-81.861335,33,11036010,32,17,76,0,2008
3,5.0,8,6,485,41.675439,-81.387289,33,1092884,97,26,113,0,2016
2,4.95,51,42,4,41.071338,-81.509146,33,3973373,37,17,29,0,2010
2,4.92,31,26,485,41.676186,-81.38803,33,1092884,79,49,387,1,2014
2,4.91,59,46,485,41.675099,-81.388159,33,1092884,69,49,435,3,2014
2,4.72,81,61,565,41.314151,-81.708304,33,1497130,50,17,301,1,2018
2,5.0,17,14,4,41.070013,-81.508974,33,3973373,36,37,32,0,2013
3,5.0,57,49,565,41.31447,-81.708508,33,1497130,40,49,314,0,2018
3,4.85,183,155,485,41.676145,-81.388113,33,1092884,50,49,67,0,2014
2,4.29,19,14,603,41.377692,-81.744602,33,11446479,28,23,358,0,2009
2,4.83,70,58,131,35.239733,-80.938597,27,8437960,41,17,76,0,2016
2,4.98,72,64,131,35.240185,-80.938187,27,1993395,85,49,9,2,2018
2,4.7,34,27,131,35.225335,-80.900206,27,11614798,56,31,253,0,2008
2,5.0,4,3,131,35.230557,-80.93633,27,15015038,39,37,382,0,2015
2,5.0,19,16,131,35.056127,-80.754961,27,14608920,52,17,301,1,2012
1,5.0,4,4,503,35.187757,-80.612546,27,1629574,140,48,287,0,2014
1,4.99,71,67,131,35.282731,-80.79781,27,1993395,145,48,286,0,2017
2,4.96,33,28,131,35.213672,-80.869688,27,3434139,96,22,187,3,2020
2,5.0,3,3,301,35.260154,-81.199804,27,14624992,72,11,1,0,2017
2,5.0,7,7,131,35.34318,-80.760159,27,818232,349,2,439,0,2015
2,4.88,9,8,131,35.21442,-80.947381,27,9206562,54,4,266,0,2012
2,5.0,12,10,131,35.213441,-80.869638,27,3434139,58,50,36,2,2019
1,4.92,70,66,131,35.208345,-80.838616,27,2575297,129,48,286,0,2019
2,5.0,8,7,131,35.182633,-80.764099,27,7354038,83,33,46,0,2015
1,5.0,47,38,131,35.146264,-80.828155,27,9113917,119,48,287,0,2014
2,5.0,10,5,131,35.225668,-80.900262,27,11614798,50,13,160,0,2013
2,5.0,5,4,159,35.432085,-80.757524,27,14745363,38,17,29,0,2014
2,5.0,4,3,825,34.971555,-80.675339,27,7760472,220,8,99,0,2017
2,5.0,5,5,131,35.192995,-80.743048,27,14449699,85,4,468,2,2013
2,4.9,42,42,131,35.322567,-80.848905,27,3742034,123,4,248,0,2011
2,5.0,7,6,131,35.212292,-80.834918,27,12916077,106,33,53,0,2013
2,5.0,1,1,131,35.219631,-80.800584,27,367350,57,46,304,2,2017
2,5.0,8,7,131,35.028827,-80.850691,27,3037725,325,21,145,0,2017
2,5.0,25,22,131,35.217423,-80.856722,27,10961166,36,23,302,0,2013
3,5.0,10,7,131,35.14693,-80.827737,27,9113917,42,13,48,0,2013
2,5.0,34,31,131,35.106449,-80.984292,27,8681715,45,10,74,0,2018
2,4.99,80,72,131,35.146203,-80.827861,27,9113917,48,37,32,0,2018
2,5.0,20,18,131,35.342455,-80.759185,27,818232,149,4,468,2,2016
2,5.0,1,1,825,34.973788,-80.80739,27,2196702,160,34,169,2,2020
2,4.8,5,5,508,35.05505,-80.615634,27,7760472,68,8,392,3,2011
2,5.0,1,1,359,35.439288,-80.860629,27,12952974,88,14,388,3,2015
2,5.0,2,2,508,35.055346,-80.616808,27,7760472,70,17,301,1,2020
2,5.0,12,12,131,35.138297,-80.931565,27,11552057,74,10,73,0,2019
2,5.0,7,7,159,35.404983,-80.663254,27,2983459,50,23,302,0,2018
0,5.0,5,5,131,35.059338,-80.850846,27,3037725,254,3,17,0,2016
2,5.0,2,2,508,35.055033,-80.616871,27,7760472,50,18,377,2,2013
2,4.95,106,96,131,35.222485,-80.816168,27,21255,80,10,73,0,2018
2,4.89,9,9,131,35.217311,-80.851247,27,3037725,189,38,394,0,2017
2,5.0,10,8,386,35.503936,-80.688801,27,10929956,94,4,455,2,2017
2,5.0,2,2,366,35.107633,-80.632783,27,223058,34,18,396,0,2012
2,4.9,83,67,131,35.222103,-80.817934,27,21255,86,14,27,2,2016
2,5.0,19,15,131,35.146745,-80.827395,27,9113917,32,13,154,0,2014
2,4.69,14,13,131,35.369861,-80.804576,27,10581294,46,11,275,0,2013
2,5.0,65,57,131,35.220573,-80.818057,27,21255,84,26,295,2,2017
2,5.0,25,23,131,35.161696,-80.737497,27,2032137,79,4,3,0,2018
2,4.56,11,9,131,35.217383,-80.721793,27,3876016,30,18,121,0,2017
2,5.0,2,2,131,35.025442,-80.817003,27,871050,175,38,394,0,2020
2,5.0,15,14,159,35.434423,-80.753832,27,7661635,74,4,266,0,2018
2,4.94,53,47,131,35.222079,-80.815834,27,21255,78,49,9,2,2013
2,5.0,74,63,131,35.161855,-80.736282,27,2032137,59,4,266,0,2011
2,4.95,84,75,131,35.221431,-80.818213,27,21255,66,13,291,0,2014
2,5.0,19,19,131,35.369822,-80.804861,27,10581294,44,29,90,0,2013
2,5.0,31,29,131,35.219953,-80.816244,27,21255,64,10,73,0,2019
2,4.97,43,39,131,35.220026,-80.817538,27,21255,64,10,73,0,2019
2,5.0,2,2,131,35.360366,-80.805454,27,4293363,66,3,24,0,2013
2,4.86,43,36,503,35.185092,-80.667959,27,4083567,42,50,221,0,2014
2,4.86,35,29,503,35.185785,-80.666999,27,4083567,43,18,121,0,2014
