fuelType,rating,renterTripsTaken,reviewCount,locationcity,locationlatitude,locationlongitude,locationstate,ownerid,vehiclemake,vehiclemodel,vehicletype,vehicleyear
2,5.0,7,7,422,36.038013,-115.13655,32,5043236,38,394,0,2015
2,5.0,24,22,651,39.618171,-119.888575,32,241578,3,16,0,2013
2,5.0,3,3,36,25.95749,-80.145144,9,8035496,51,459,2,2020
2,4.94,37,32,690,29.514568,-98.537258,40,64265,50,309,0,2013
3,4.96,157,140,353,21.322836,-157.849448,11,1140662,49,314,0,2008
2,5.0,20,17,339,38.946811,-77.418597,42,7686658,8,256,0,2012
2,5.0,60,54,42,39.283408,-76.628862,20,3408997,18,396,0,2016
2,5.0,2,2,353,21.278469,-157.759545,11,15069221,8,140,4,2015
1,5.0,6,6,422,36.115617,-115.254493,32,12167970,48,289,2,2020
2,5.0,2,2,73,43.60851,-116.192855,13,3128743,4,266,0,2011
2,4.97,80,73,35,30.348924,-97.733856,40,2064076,26,114,0,2006
1,4.94,59,53,422,36.193376,-115.094405,32,4968749,48,287,0,2013
2,4.86,113,105,422,36.144428,-115.234389,32,1427288,37,176,0,2016
0,4.95,54,44,35,30.169396,-97.958952,40,4742782,33,166,2,2012
2,4.92,15,13,629,39.021148,-121.549206,4,11740191,17,78,0,2019
2,5.0,3,2,584,45.354472,-122.594068,35,8971113,46,156,2,2017
1,5.0,4,4,273,41.866571,-87.814977,14,964203,48,288,2,2016
2,4.95,31,22,68,44.86089,-93.230035,23,1300675,13,132,2,2011
2,5.0,3,3,371,33.693439,-117.745113,4,14880036,8,256,0,2014
2,5.0,8,7,131,35.028827,-80.850691,27,3037725,21,145,0,2017
2,5.0,16,15,530,26.247814,-81.770771,9,14468627,37,382,0,2018
2,4.92,54,50,502,44.986137,-93.275873,23,406236,17,151,0,2010
2,5.0,30,27,624,40.501947,-80.054099,36,1092883,33,46,0,2008
2,5.0,22,15,121,30.491969,-97.846945,40,5128958,8,407,2,2012
2,4.94,59,49,357,29.745102,-95.39191,40,1618356,17,54,2,2011
2,4.74,28,23,29,33.63415,-84.454896,10,10250575,49,95,0,2020
1,5.0,1,1,107,42.371894,-71.111725,19,4303275,48,288,2,2020
1,5.0,17,15,86,36.024603,-86.787945,39,624902,48,287,0,2017
2,4.91,125,101,387,39.211836,-94.571006,24,3253387,49,478,0,2017
2,4.84,78,64,690,29.609524,-98.606535,40,2714703,10,110,2,2018
2,4.8,97,75,368,33.953763,-118.374838,4,370916,26,115,0,2010
2,5.0,5,4,586,28.575493,-81.239963,9,15078908,50,221,0,2014
2,5.0,10,7,42,39.280046,-76.700348,20,15146686,36,305,2,2018
2,4.64,19,14,690,29.514192,-98.537739,40,64265,18,396,0,2012
2,4.82,150,104,502,44.911669,-93.210709,23,1300675,49,95,0,2013
2,4.94,37,34,276,26.091496,-80.16557,9,10863848,17,76,0,2017
2,4.92,12,12,140,32.63075,-116.934554,4,1507741,29,199,0,2017
3,4.67,33,21,488,29.975135,-90.159716,18,198464,17,218,0,2010
2,5.0,66,56,353,21.272565,-157.812868,11,9076476,13,291,0,2019
2,5.0,20,18,618,33.448611,-111.984105,3,4009047,37,361,2,2018
1,4.96,85,70,338,36.289546,-86.576018,39,2067771,48,287,0,2017
2,4.92,55,48,375,30.333505,-81.791274,9,742089,33,369,0,2013
2,4.68,65,56,654,37.60997,-77.501142,42,3276160,49,95,0,2013
2,5.0,49,44,783,27.889358,-82.529742,9,10766438,4,3,0,2019
3,4.69,45,36,722,47.650604,-122.32397,43,663789,49,316,0,2015
2,4.69,16,13,357,29.727761,-95.48051,40,1821886,40,45,0,2011
0,5.0,13,12,6,35.068834,-106.576111,31,7815747,33,166,2,2012
2,4.85,29,27,544,33.671123,-117.862293,4,9863897,10,73,0,2019
2,5.0,28,21,561,34.756775,-92.267947,2,11154147,49,47,0,2019
2,5.0,30,28,279,26.605875,-81.850228,9,6031731,18,121,0,2020
2,5.0,17,13,35,30.195673,-97.813254,40,4722830,22,452,2,2017
2,4.75,5,4,717,42.054253,-88.086481,14,1209902,33,240,2,2008
2,5.0,21,15,26,39.811867,-105.135719,5,8904470,8,407,2,2018
2,5.0,68,67,422,36.131029,-115.303106,32,6060969,37,176,0,2009
3,5.0,3,3,388,21.34086,-158.077648,11,8864545,9,307,1,2018
2,4.92,21,13,520,32.787124,-79.863591,38,2774515,25,352,2,2015
2,4.94,172,145,100,37.594017,-122.363625,4,487015,13,291,0,2016
2,5.0,34,31,644,35.775769,-78.739206,27,10497573,49,201,2,2019
2,4.91,92,85,658,40.519627,-112.007272,41,6518168,49,95,0,2016
1,4.94,253,228,696,37.766134,-122.4022,4,124207,48,286,0,2018
2,4.99,124,110,422,36.059572,-115.165793,32,1143677,33,46,0,2017
2,5.0,7,7,131,35.34318,-80.760159,27,818232,2,439,0,2015
2,4.58,27,19,222,33.653209,-84.492165,10,7697843,52,484,0,2010
1,4.96,28,27,246,41.923109,-87.812352,14,1282281,48,287,0,2013
2,4.97,53,40,452,33.978047,-118.416585,4,1347938,31,254,0,2018
2,4.64,15,14,396,40.099736,-75.411213,36,1010257,18,121,0,2016
2,4.88,33,32,136,41.80821,-87.753048,14,2578132,22,452,2,2018
2,5.0,54,42,353,21.337566,-157.899012,11,729215,49,95,0,2016
2,5.0,10,9,357,29.797432,-95.550889,40,3219842,19,323,0,2018
2,5.0,13,13,29,33.784923,-84.381204,10,11968412,4,274,0,2011
2,4.78,76,51,488,29.975063,-90.160882,18,198464,37,445,0,2016
2,5.0,28,25,279,26.605649,-81.850296,9,6031731,18,121,0,2020
2,5.0,15,14,26,39.812934,-105.136491,5,8904470,8,407,2,2018
2,5.0,10,8,36,25.972776,-80.141622,9,5808865,25,351,2,2018
2,4.2,5,5,558,41.611069,-71.463572,37,415505,49,95,0,2010
2,5.0,22,20,501,38.961746,-119.780741,32,14312681,22,452,2,2018
2,4.67,21,15,68,44.861986,-93.229872,23,1300675,13,132,2,2011
2,5.0,24,22,71,26.345572,-80.141878,9,9701822,8,65,0,2019
2,5.0,16,14,345,45.53397,-122.89722,35,13598873,4,274,0,2014
1,4.9,35,30,688,44.909277,-93.089472,23,9651540,48,287,0,2015
2,5.0,7,7,139,34.000849,-117.728004,4,14686585,34,169,2,2020
2,4.97,37,32,502,44.936454,-93.208726,23,555204,49,314,0,2012
2,5.0,1,1,344,40.022662,-83.15378,33,11612505,37,360,2,2016
2,4.99,198,193,422,36.012159,-115.295249,32,4158797,21,145,0,2016
2,4.87,128,108,100,37.593974,-122.363567,4,487015,22,452,2,2015
2,4.67,11,9,637,45.532509,-122.695425,35,8616718,33,111,0,2012
2,4.98,70,52,235,37.916728,-122.307175,4,957100,13,291,0,2014
2,5.0,2,2,690,29.53682,-98.411298,40,366487,49,47,2,2020
2,4.95,93,81,531,36.258973,-86.738503,39,7067155,37,32,0,2013
2,5.0,1,1,157,35.253765,-82.210053,27,13158307,8,81,3,2015
1,5.0,7,7,454,38.109237,-85.694571,17,6242037,48,286,0,2019
2,5.0,8,8,371,33.665463,-117.794837,4,15204629,4,10,0,2016
2,5.0,6,5,352,25.996223,-80.179977,9,10485649,40,12,0,2017
2,5.0,1,1,52,28.451419,-81.343197,9,2447673,8,140,4,2017
2,4.75,12,12,35,30.178161,-97.695345,40,2885282,22,452,2,2016
2,5.0,4,3,263,47.280591,-122.303758,43,15063801,50,221,0,2015
2,4.92,16,13,367,39.85099,-86.343984,15,2323318,8,103,0,2015
2,4.92,12,12,379,41.858115,-71.505513,37,12873033,26,212,0,2016
2,5.0,4,1,89,41.667221,-72.922122,6,4126893,37,159,3,2017
2,5.0,13,13,620,39.408585,-76.688868,20,12910433,23,399,0,2014
2,4.87,60,53,707,33.746075,-117.840328,4,1131429,8,65,0,2011
2,5.0,8,6,251,21.336687,-158.013442,11,6624795,6,355,0,2011
1,5.0,29,27,454,38.256761,-85.557413,17,9388933,48,286,0,2019
2,4.92,45,40,384,21.378139,-157.728667,11,7759434,8,65,0,2018
2,4.82,87,71,637,45.567714,-122.591188,35,2459011,49,66,0,2018
2,4.89,25,18,35,30.286542,-97.706306,40,988215,8,433,2,2018
1,5.0,26,25,405,33.534239,-117.597235,4,1976227,48,286,0,2018
3,5.0,236,193,722,47.694972,-122.325905,43,1006943,26,55,0,2014
2,5.0,1,1,585,40.276376,-111.691502,41,2450744,10,107,0,2015
2,4.0,1,1,422,36.158109,-115.362725,32,2154519,4,10,0,2014
2,4.82,63,50,36,25.97244,-80.14195,9,5808865,40,71,2,2016
2,5.0,4,3,69,38.998886,-94.294558,24,284272,30,184,0,2017
2,5.0,9,7,422,36.105641,-115.198648,32,2964776,34,169,2,2019
2,4.86,8,7,26,39.862559,-105.167483,5,11355666,14,481,2,2018
2,4.89,48,36,644,35.858927,-78.720677,27,5821612,40,45,0,2013
2,5.0,12,10,592,37.595076,-122.479042,4,8579071,17,301,1,2015
2,4.88,50,48,531,36.084965,-86.644124,39,9753934,50,421,2,2016
2,4.97,38,30,690,29.496734,-98.455118,40,7905582,49,95,0,2009
2,5.0,38,35,189,26.297427,-80.166362,9,8669035,10,191,1,2013
1,4.88,8,8,679,39.040528,-94.834592,16,10737674,48,286,0,2019
1,5.0,23,21,29,33.713244,-84.502636,10,9326905,48,286,0,2019
2,5.0,4,4,540,40.73137,-74.175602,30,15147159,49,38,0,2013
2,5.0,1,1,422,36.101287,-115.28038,32,5316859,21,145,0,2017
2,3.5,11,6,489,25.799535,-80.259676,9,1506983,37,382,0,2019
2,5.0,2,2,694,32.712189,-117.157241,4,3334488,30,330,0,2015
0,4.96,29,26,495,40.680999,-111.888627,41,9613626,50,221,0,2011
2,5.0,3,3,134,36.721523,-76.356796,42,15501759,38,394,0,2020
0,4.93,53,46,111,33.126038,-117.257941,4,6353730,4,468,2,2013
1,4.96,27,25,654,37.932169,-122.371734,4,10954535,48,286,0,2019
1,4.85,82,67,502,45.001835,-93.308011,23,1191077,48,287,0,2013
1,5.0,1,1,698,37.311668,-121.90472,4,169205,11,278,0,2017
2,5.0,26,21,35,30.189194,-97.888778,40,10147412,40,45,0,2014
2,4.92,126,109,502,44.95668,-93.256131,23,2000159,33,46,0,2010
2,4.86,10,7,586,28.47739,-81.39544,9,449556,37,445,0,2015
2,4.0,4,3,846,40.65039,-74.343311,30,8040602,40,15,0,2009
2,4.94,107,81,460,42.634152,-82.924225,22,6761489,9,263,0,2016
2,5.0,6,6,698,37.300276,-121.804458,4,5930685,40,45,0,2014
2,5.0,56,42,353,21.298218,-157.852686,11,2989203,17,313,2,2016
2,5.0,21,19,29,33.786892,-84.381403,10,5801653,33,111,0,2014
2,5.0,20,20,586,28.389618,-81.352432,9,10606797,21,145,0,2014
1,4.97,40,35,572,37.820869,-122.249988,4,3883774,48,288,2,2017
2,5.0,4,4,637,45.59054,-122.595213,35,14545819,33,164,2,2010
2,5.0,5,4,353,21.33213,-157.900513,11,1916612,49,95,0,2007
2,4.86,24,22,618,33.449034,-111.982864,3,4009047,49,201,2,2015
2,5.0,16,13,618,33.416071,-112.012098,3,7926110,37,32,0,2018
2,5.0,10,6,783,27.959214,-82.531971,9,3513260,4,0,0,2011
2,4.94,18,17,689,40.713754,-111.828664,41,4851147,22,452,2,2017
2,4.96,31,26,690,29.514136,-98.53763,40,64265,51,373,0,2016
2,5.0,5,3,618,33.448461,-111.983782,3,4009047,26,115,0,2018
2,5.0,54,49,422,36.097461,-115.283026,32,319844,4,248,0,2018
3,4.92,110,100,452,34.064223,-118.236413,4,301450,4,485,0,2015
2,5.0,17,17,586,28.535129,-81.260482,9,11380512,13,291,0,2018
3,5.0,10,8,332,33.899941,-118.369405,4,594387,13,161,0,2019
2,5.0,10,9,480,37.612602,-77.336188,42,14576098,37,445,0,2020
2,4.9,129,116,422,36.143383,-115.235114,32,1427288,40,45,0,2016
2,5.0,16,15,169,41.780462,-71.395222,37,2300663,0,338,2,2019
2,5.0,1,1,112,40.836516,-74.090942,30,1349160,40,15,0,2013
2,4.99,86,77,279,26.534168,-81.755551,9,5764729,22,452,2,2018
2,5.0,55,51,586,28.430973,-81.308519,9,7342780,33,46,0,2012
0,5.0,1,1,744,42.904767,-87.864591,44,2570843,13,143,3,2015
2,5.0,29,24,695,34.122106,-117.796355,4,585870,8,128,2,2019
2,4.83,170,133,158,39.869811,-104.787743,5,2318184,37,477,2,2012
2,4.79,27,24,5,37.778535,-122.289366,4,2192096,49,387,1,2019
2,4.92,61,49,763,38.637647,-90.400201,24,2327860,22,453,2,2018
1,5.0,15,11,29,33.746442,-84.372238,10,2253859,48,286,0,2018
2,4.98,53,44,457,40.812961,-74.116402,30,2459020,8,99,0,2016
2,5.0,7,7,251,21.332775,-158.013007,11,2344770,22,454,2,2019
2,5.0,20,14,73,43.644795,-116.285061,13,2673946,50,221,0,2011
2,5.0,10,8,675,42.500186,-83.150516,22,3571954,13,137,2,2020
2,5.0,3,3,674,32.906704,-96.56635,40,14442226,22,192,2,2014
2,4.82,20,17,158,39.869707,-104.786952,5,2318184,49,333,2,2013
2,4.5,2,2,144,36.582785,-87.397139,39,13267358,23,157,0,2018
2,5.0,4,4,689,40.714389,-111.832749,41,10648568,49,201,2,2017
2,4.82,203,155,158,39.869624,-104.787849,5,2318184,49,333,2,2006
2,5.0,25,23,653,41.249902,-81.652689,33,1828469,40,71,2,2013
2,5.0,42,37,618,33.448393,-111.983216,3,4009047,13,138,2,2017
2,4.67,6,6,621,28.462267,-81.365846,9,15436077,23,381,1,2016
1,4.94,18,16,617,39.948084,-75.143591,36,2541813,48,286,0,2020
2,5.0,7,6,358,29.941352,-95.247803,40,7914909,25,351,2,2014
2,5.0,14,10,539,29.0245,-80.980366,9,9870875,37,32,0,2014
1,5.0,4,4,483,35.179303,-89.780359,39,546483,4,487,0,2015
2,4.95,86,75,179,26.058045,-80.142347,9,7267636,4,262,0,2015
1,5.0,14,11,385,21.41678,-157.808443,11,9525078,48,286,0,2019
2,5.0,1,1,531,36.090934,-86.817172,39,6928332,49,201,2,2011
2,5.0,1,1,378,40.726161,-74.034206,30,844760,33,164,2,2015
2,4.93,86,72,452,33.941491,-118.408229,4,3280890,33,46,0,2018
2,4.96,56,53,422,36.036991,-115.137326,32,5043236,8,100,0,2014
2,4.73,37,30,136,41.777094,-87.753159,14,6380860,13,154,0,2007
2,5.0,333,321,422,36.012496,-115.295119,32,4158797,8,100,0,2014
2,4.82,45,38,422,36.075545,-115.113099,32,3484421,37,360,2,2018
2,5.0,18,17,371,33.699515,-117.731133,4,10858691,22,454,2,2019
2,4.95,21,19,283,32.866947,-97.425738,40,256806,11,275,0,2015
2,5.0,5,5,586,28.448866,-81.242989,9,9448952,23,381,1,2015
2,5.0,1,1,257,38.816263,-77.275624,42,7641399,50,221,0,2014
2,4.91,47,44,689,40.787804,-111.982571,41,6908829,22,192,2,2014
2,4.95,71,65,49,45.478718,-122.81058,35,148243,49,383,2,2016
2,4.94,70,66,500,45.422955,-122.627743,35,8984688,22,452,2,2012
1,5.0,46,41,384,21.377514,-157.728516,11,5589535,48,286,0,2018
2,4.58,19,12,637,45.56741,-122.592295,35,15079787,33,46,0,2015
1,4.96,84,75,378,40.742515,-74.058284,30,7402845,48,286,0,2018
2,5.0,4,3,131,35.248444,-80.79857,27,5529997,22,192,2,2018
2,4.88,57,48,688,44.915407,-93.146872,23,2245898,13,120,2,2010
2,4.95,53,43,618,33.449098,-111.986864,3,950349,0,411,0,2007
1,5.0,2,2,502,45.017371,-93.36669,23,5721385,48,289,2,2020
2,5.0,14,13,860,38.624906,-77.273802,42,13251172,17,31,0,2019
2,5.0,2,2,689,40.712446,-111.834396,41,4425885,3,16,0,2015
2,4.96,26,23,29,33.878617,-84.456585,10,6580855,18,121,0,2019
2,4.86,7,7,263,47.290332,-122.331915,43,6368795,23,399,0,2016
2,5.0,55,49,748,37.647666,-122.453694,4,91105,21,145,0,2018
2,4.92,167,146,617,39.949247,-75.142949,36,2541813,3,371,0,2014
1,4.73,16,15,783,28.026343,-82.589299,9,330094,48,287,0,2016
1,5.0,45,40,291,29.543178,-95.202342,40,5039637,48,287,0,2013
2,4.0,1,1,743,40.550288,-111.898504,41,8810918,37,360,2,2020
2,5.0,7,6,673,30.554584,-97.762388,40,5880880,25,352,2,2015
2,4.92,163,138,531,36.144821,-86.66795,39,7326774,8,103,0,2017
3,5.0,14,13,698,37.326636,-121.766932,4,3898612,49,315,0,2019
2,5.0,24,19,709,35.597391,-106.040869,31,1603416,13,291,0,2019
2,5.0,2,2,811,36.80822,-76.103327,42,10907312,13,160,0,2017
2,4.83,46,36,488,29.975182,-90.162255,18,198464,36,284,0,2015
2,4.84,55,51,353,21.280182,-157.754511,11,1810535,4,262,0,2016
2,4.85,48,39,490,25.818046,-80.122219,9,3237409,4,3,0,2014
2,4.88,43,40,387,38.923536,-94.550427,24,3285209,17,76,0,2012
2,5.0,2,1,187,33.753546,-84.234219,10,15117491,50,299,0,2008
2,4.96,94,79,213,44.841574,-93.142743,23,2770399,14,388,3,2008
2,4.91,61,54,506,29.535496,-95.553104,40,1541014,49,95,0,2008
2,5.0,11,10,339,38.947197,-77.418757,42,7686658,10,191,1,2014
2,4.85,104,92,767,39.003946,-77.404685,42,449378,13,142,3,2014
2,4.44,11,9,191,39.801157,-104.780467,5,5765543,37,477,2,2010
2,4.97,79,59,502,44.912248,-93.210502,23,1300675,49,95,0,2010
2,4.71,15,14,47,40.687769,-74.101143,30,4881570,34,111,0,2019
2,5.0,2,2,489,25.76219,-80.191222,9,864946,9,307,1,2018
2,4.95,51,42,4,41.071338,-81.509146,33,3973373,17,29,0,2010
2,5.0,7,7,428,40.392162,-111.905981,41,14846356,37,445,0,2015
2,5.0,1,1,121,30.472093,-97.826111,40,1351290,17,301,1,2020
2,4.76,57,49,694,32.726719,-117.196494,4,2263885,33,46,0,2018
2,5.0,5,5,136,41.889128,-87.65171,14,3721124,4,0,0,2011
2,5.0,3,3,760,40.157571,-111.594216,41,3084401,13,142,3,2016
2,5.0,34,26,609,42.718048,-71.33527,29,6444309,22,452,2,2013
2,5.0,12,10,694,32.726098,-117.196497,4,2263885,49,47,2,2020
2,4.93,18,15,158,39.869942,-104.787963,5,2318184,37,311,2,2012
2,5.0,9,8,28,35.554502,-82.539058,27,1885413,10,191,1,2017
2,4.92,106,95,378,40.718479,-74.054255,30,2110510,25,353,2,2016
2,5.0,13,11,743,40.559325,-111.90244,41,8018380,23,381,1,2019
2,4.6,13,10,783,27.960897,-82.514332,9,14985418,10,191,1,2012
2,5.0,1,1,105,38.592527,-122.599399,4,10880232,49,435,3,2017
2,5.0,72,65,353,21.278308,-157.824664,11,9594021,11,1,0,2018
2,5.0,10,7,461,43.035218,-89.422825,44,15214991,23,302,0,2017
2,4.87,62,46,596,37.425793,-122.1414,4,270754,40,15,0,2000
2,4.5,22,18,504,25.97778,-80.373083,9,11200338,4,3,0,2018
2,5.0,15,13,128,38.87438,-77.421899,42,4442142,23,157,0,2017
2,5.0,26,24,489,25.799125,-80.260598,9,637495,17,78,0,2020
2,4.97,36,34,121,30.532488,-97.857745,40,2205924,49,201,2,2019
2,4.9,38,31,637,45.564745,-122.592572,35,8808196,46,304,2,2019
2,5.0,13,12,783,27.959787,-82.533447,9,3513260,33,111,0,2011
2,4.97,35,29,694,32.718404,-117.137098,4,8989343,11,1,0,2018
2,4.94,18,16,480,37.614545,-77.3355,42,14576098,37,445,0,2020
0,4.92,28,25,624,40.502395,-80.053856,36,1092883,50,188,0,2015
2,5.0,9,6,489,25.800376,-80.261582,9,1506983,37,445,0,2020
2,4.79,25,19,488,29.974671,-90.160756,18,198464,23,157,0,2017
2,4.88,10,8,15,40.374609,-111.786282,41,1395785,22,312,2,2015
2,5.0,26,16,799,32.14409,-110.962507,3,3860635,4,471,2,2011
2,4.86,16,14,682,38.665523,-121.540089,4,9390707,9,269,0,2015
2,4.99,158,136,378,40.718671,-74.039515,30,9450147,49,333,2,2014
3,4.98,72,60,694,32.787994,-117.068238,4,980404,49,314,0,2013
2,5.0,6,6,586,28.535606,-81.259995,9,11380512,10,73,0,2019
2,4.98,69,59,586,28.51229,-81.463704,9,3158815,18,121,0,2019
2,4.92,96,85,698,37.335208,-121.895074,4,7440180,17,301,1,2015
2,4.89,44,35,71,26.331108,-80.115366,9,7374542,8,128,2,2016
2,5.0,16,5,136,41.959394,-87.72625,14,7966843,13,431,4,2017
2,4.6,11,10,783,27.962468,-82.508961,9,5296304,4,242,0,2015
2,5.0,2,2,131,35.025442,-80.817003,27,871050,38,394,0,2020
3,4.95,87,82,306,41.716399,-72.57139,6,4722061,49,317,0,2015
2,5.0,23,21,194,42.034089,-87.892763,14,8175844,26,115,0,2013
2,4.9,10,10,130,32.819634,-80.033882,38,14461982,50,221,0,2013
2,5.0,47,44,537,29.955993,-90.135104,18,7483543,4,266,0,2014
2,4.98,93,89,618,33.449162,-111.982818,3,4009047,8,99,0,2019
2,4.97,173,152,692,37.631986,-122.411733,4,4993965,17,29,0,2009
2,4.88,24,24,611,26.028524,-80.372035,9,1114907,33,46,0,2018
2,5.0,7,7,694,32.726422,-117.196885,4,5872133,22,187,3,2020
2,4.95,20,19,743,40.559059,-111.902052,41,8018380,14,27,2,2019
2,4.97,42,38,618,33.435585,-111.998254,3,9983134,13,138,2,2018
2,5.0,4,4,808,41.824804,-72.488751,6,8566114,49,435,3,2015
3,4.96,89,71,654,37.523553,-77.442311,42,4107301,17,218,0,2010
2,5.0,27,26,453,37.222707,-121.98737,4,11587588,3,340,0,2018
2,5.0,4,4,618,33.449416,-111.987505,3,5339988,37,290,2,2014
2,4.95,95,84,644,35.898815,-78.789697,27,4024453,37,105,0,2013
2,4.96,112,107,71,26.361144,-80.135088,9,4020026,10,73,0,2014
1,4.83,14,12,414,30.368803,-97.999417,40,3037579,48,287,0,2018
2,4.73,35,30,483,35.05732,-89.800023,39,10163250,49,66,0,2013
2,5.0,6,5,673,30.522564,-97.655139,40,268973,13,291,0,2018
1,4.84,22,19,680,39.004263,-77.405047,42,449378,48,287,0,2015
2,5.0,4,4,422,36.042117,-115.132687,32,3340921,38,394,0,2019
2,4.79,47,39,502,44.911448,-93.210488,23,1300675,49,95,0,2011
2,5.0,31,28,192,39.792896,-104.772661,5,5420642,11,275,0,2013
2,4.81,28,27,422,36.157154,-115.333981,32,5043236,25,353,2,2014
2,4.8,12,10,489,25.799394,-80.260863,9,1506983,37,445,0,2016
2,4.97,63,59,617,40.077178,-75.02265,36,9352785,17,31,0,2019
2,5.0,14,12,157,40.084413,-82.976096,33,5061667,7,26,0,2016
2,5.0,3,3,440,33.722747,-84.168365,10,7363993,8,103,0,2017
2,5.0,36,30,694,32.725614,-117.196481,4,2263885,4,455,2,2019
2,5.0,65,57,131,35.220573,-80.818057,27,21255,26,295,2,2017
2,4.92,45,39,428,40.398169,-111.830631,41,7507434,23,381,1,2016
1,5.0,21,20,808,41.824487,-72.485476,6,8566114,48,286,0,2018
2,4.81,117,100,136,41.985804,-87.839193,14,1139985,31,60,2,2014
2,5.0,41,39,29,33.668602,-84.418653,10,10413163,30,184,0,2015
2,5.0,22,14,353,21.33843,-157.899727,11,729215,18,28,0,2017
2,5.0,3,3,841,26.654311,-80.131875,9,1158477,14,69,3,2016
2,5.0,23,20,35,30.307486,-97.70936,40,914019,49,478,0,2008
2,5.0,18,15,618,33.449299,-111.987663,3,950349,8,103,0,2014
3,5.0,28,25,191,39.793703,-104.797666,5,835786,8,449,0,2016
2,4.79,20,19,322,45.467096,-122.459829,35,10431641,4,456,2,2015
2,5.0,20,18,454,38.228824,-85.766311,17,1739592,26,296,2,2018
2,5.0,2,2,401,29.990009,-97.859521,40,4303241,23,358,0,2019
2,4.74,39,35,255,64.832094,-147.847542,0,839186,37,360,2,2018
2,5.0,61,58,806,37.866713,-97.373876,16,4645414,4,274,0,2010
2,4.96,30,24,422,36.010371,-115.135922,32,10081141,10,73,0,2018
2,4.9,297,262,378,40.722024,-74.041458,30,67096,31,265,0,2012
2,4.79,33,29,353,21.273678,-157.815304,11,2587963,22,452,2,2017
2,5.0,37,32,452,33.945018,-118.371733,4,1300139,49,478,0,2013
2,4.94,64,47,452,33.960779,-118.39206,4,6751543,1,186,0,2019
3,4.5,5,2,191,39.776183,-104.739271,5,6851915,49,314,0,2012
2,5.0,3,2,29,33.682324,-84.409111,10,3792936,8,407,2,2012
2,5.0,111,103,422,36.133876,-115.28043,32,6261304,40,45,0,2015
2,5.0,56,49,42,39.293503,-76.516659,20,1338963,8,65,0,2017
2,4.81,76,58,502,44.911883,-93.209633,23,1300675,49,95,0,2011
2,5.0,3,2,62,34.066585,-118.400692,4,1310614,33,363,0,2016
2,4.96,60,51,29,33.640655,-84.427646,10,6025007,3,17,0,2017
2,5.0,5,5,110,26.611849,-81.993085,9,7208336,22,452,2,2015
2,4.79,55,42,664,39.060651,-77.116164,20,3276160,4,266,0,2010
1,4.96,92,73,452,34.041601,-118.448017,4,2947925,48,287,0,2017
2,5.0,3,1,759,37.189499,-93.248003,24,9179533,8,194,0,2010
2,4.92,17,13,783,28.066564,-82.626664,9,10090321,33,169,2,2016
2,4.98,48,44,586,28.561015,-81.29177,9,9328064,25,352,2,2013
2,5.0,44,41,694,32.769216,-117.186794,4,11516443,33,167,2,2017
2,4.88,9,8,131,35.21442,-80.947381,27,9206562,4,266,0,2012
2,5.0,45,39,166,33.971926,-117.584254,4,8556842,22,454,2,2019
3,4.93,44,30,698,37.308988,-121.911061,4,1095222,49,314,0,2016
2,4.43,7,7,413,28.016728,-81.924127,9,6307631,33,46,0,2013
2,4.72,81,61,565,41.314151,-81.708304,33,1497130,17,301,1,2018
2,5.0,2,1,279,26.611536,-81.829153,9,11424978,21,144,2,2019
2,5.0,1,1,125,38.850445,-77.444268,42,902124,1,186,0,2019
2,4.87,56,47,29,33.811362,-84.452952,10,2052844,4,3,0,2014
2,5.0,9,7,690,29.514316,-98.537613,40,64265,18,396,0,2015
2,4.71,26,21,129,35.803855,-79.045581,27,1055299,17,29,0,2018
2,5.0,27,27,816,21.389497,-158.030973,11,8840063,8,99,0,2019
2,5.0,32,29,511,39.081349,-104.843288,5,8391623,8,99,0,2008
2,4.83,123,105,158,39.869596,-104.78768,5,2318184,37,311,2,2012
2,4.88,217,188,617,39.948302,-75.143054,36,2541813,4,3,0,2015
2,4.96,28,24,251,21.351628,-158.036987,11,6777045,8,65,0,2018
2,4.81,46,42,191,39.766537,-104.904282,5,543152,8,416,2,2011
1,5.0,1,1,644,35.898776,-78.789597,27,4024453,48,286,0,2020
2,4.93,17,15,844,28.06807,-82.625368,9,11592515,13,291,0,2017
1,4.94,62,51,696,37.758597,-122.418116,4,9474186,48,286,0,2018
2,5.0,38,26,62,34.067082,-118.402057,4,2808193,12,5,0,2019
2,5.0,21,18,26,39.862124,-105.168697,5,11355666,7,131,2,2018
2,5.0,2,2,637,45.567712,-122.591238,35,2459011,46,304,2,2017
2,5.0,2,1,428,40.370115,-111.845786,41,8538138,25,353,2,2014
2,4.7,100,80,368,33.953413,-118.375207,4,370916,9,269,0,2010
2,5.0,58,49,375,30.333714,-81.793613,9,742089,21,145,0,2015
2,5.0,66,61,192,39.794452,-104.773309,5,5420642,10,73,0,2017
2,4.95,42,40,201,33.722786,-84.703698,10,3983888,33,46,0,2015
2,5.0,1,1,81,26.542637,-80.099264,9,12011311,46,451,0,2016
2,4.88,9,8,42,39.343114,-76.556993,20,15023488,23,399,0,2015
2,5.0,8,8,834,26.726225,-80.083566,9,10128079,8,99,0,2019
2,4.71,81,65,618,33.44968,-111.988227,3,950349,31,261,0,2014
2,5.0,18,18,128,38.87643,-77.422403,42,4442142,49,478,0,2020
2,4.94,102,82,617,39.945079,-75.169776,36,3887453,3,371,0,2014
